Beds,Baths,SQFT,Price,Zip_Code,Address,Property_ID,Property_Type,URL
3.0,3.0,2423.0,850000.0,15222,"7 Waterside Pl, Pittsburgh, PA 15222",74561513,Unknown,https://www.redfin.com/PA/Pittsburgh/7-Waterside-Pl-15222/home/74561513
3.0,2.5,1598.0,660000.0,15222,"52 Waterfront Dr, Pittsburgh, PA 15222",74561500,Unknown,https://www.redfin.com/PA/Pittsburgh/52-Waterfront-Dr-15222/home/74561500
2.0,2.0,1647.0,849000.0,15222,"2635 Penn Ave #212, Pittsburgh, PA 15222",170109884,Unknown,https://www.redfin.com/PA/Pittsburgh/2635-Penn-Ave-15222/unit-212/home/170109884
2.0,1.0,1072.0,450000.0,15222,"2434 Smallman St #416, Pittsburgh, PA 15222",73515317,Unknown,https://www.redfin.com/PA/Pittsburgh/2434-Smallman-St-15222/unit-416/home/73515317
3.0,2.0,1998.0,759900.0,15222,"59 Waterfront Dr, Pittsburgh, PA 15222",74561436,Unknown,https://www.redfin.com/PA/Pittsburgh/59-Waterfront-Dr-15222/home/74561436
2.0,2.0,1196.0,700000.0,15222,"2635 Penn Ave #418, Pittsburgh, PA 15222",182389498,Unknown,https://www.redfin.com/PA/Pittsburgh/2635-Penn-Ave-15222/unit-418/home/182389498
2.0,2.5,2750.0,1950000.0,15222,"824 Liberty Ave #5, Pittsburgh, PA 15222",172324953,Unknown,https://www.redfin.com/PA/Pittsburgh/824-Liberty-Ave-15222/unit-5/home/172324953
2.0,2.0,1480.0,525000.0,15222,"941 Penn Ave #202, Pittsburgh, PA 15222",74446702,Unknown,https://www.redfin.com/PA/Pittsburgh/941-Penn-Ave-15222/unit-202/home/74446702
1.0,1.0,1118.0,289000.0,15222,"320 Fort Duquesne Blvd Unit 5F, Pittsburgh, PA 15222",74533096,Unknown,https://www.redfin.com/PA/Pittsburgh/320-Fort-Duquesne-Blvd-15222/unit-5F/home/74533096
2.0,1.0,1324.0,575000.0,15222,"2434 Smallman St #112, Pittsburgh, PA 15222",73515331,Unknown,https://www.redfin.com/PA/Pittsburgh/2434-Smallman-St-15222/unit-112/home/73515331
1.0,2.0,1118.0,249900.0,15222,"320 Fort Duquesne Blvd Unit 4F, Pittsburgh, PA 15222",74533061,Unknown,https://www.redfin.com/PA/Pittsburgh/320-Fort-Duquesne-Blvd-15222/unit-4F/home/74533061
2.0,2.0,1316.0,419500.0,15222,"301 5th Ave #506, Pittsburgh, PA 15222",74445920,Unknown,https://www.redfin.com/PA/Pittsburgh/301-5th-Ave-15222/unit-506/home/74445920
5.0,6.0,3056.0,1250000.0,15232,"5612 Howe St, Pittsburgh, PA 15232",74749106,Unknown,https://www.redfin.com/PA/Pittsburgh/5612-Howe-St-15232/home/74749106
4.0,4.0,2748.0,935000.0,15232,"714 Filbert St, Pittsburgh, PA 15232",73529995,Unknown,https://www.redfin.com/PA/Pittsburgh/714-Filbert-St-15232/home/73529995
5.0,4.0,2783.0,995000.0,15232,"712 Filbert St, Pittsburgh, PA 15232",73529988,Unknown,https://www.redfin.com/PA/Pittsburgh/712-Filbert-St-15232/home/73529988
5.0,6.0,3915.0,1585000.0,15232,"719 College St, Pittsburgh, PA 15232",74746295,Unknown,https://www.redfin.com/PA/Pittsburgh/719-College-St-15232/home/74746295
3.0,3.0,1300.0,549672.0,15232,"712 S Aiken Ave, Pittsburgh, PA 15232",113708929,Unknown,https://www.redfin.com/PA/Pittsburgh/712-S-Aiken-Ave-15232/home/113708929
3.0,2.0,2066.0,699777.0,15232,"523 S Graham St, Pittsburgh, PA 15232",74662014,Unknown,https://www.redfin.com/PA/Pittsburgh/523-S-Graham-St-15232/home/74662014
3.0,6.0,6098.0,687000.0,15232,"307 S Negley, Pittsburgh, PA 15232",74745320,Unknown,https://www.redfin.com/PA/Pittsburgh/307-S-Negley-Ave-15232/home/74745320
3.0,5.0,2182.0,825000.0,15232,"Undisclosed Address, Pittsburgh, PA 15232",74665363,Unknown,https://www.redfin.com/PA/Pittsburgh/Undisclosed-address-15232/home/74665363
1.0,1.0,1358.0,275000.0,15232,"825 Morewood Ave Ph 2, Pittsburgh, PA 15213",74665554,Unknown,https://www.redfin.com/PA/Pittsburgh/825-Morewood-Ave-15213/unit-2/home/74665554
2.0,3.0,3537.0,1562000.0,15232,"918 S Aiken Ave, Pittsburgh, PA 15232",74665392,Unknown,https://www.redfin.com/PA/Pittsburgh/918-S-Aiken-Ave-15232/home/74665392
3.0,2.0,1504.0,615000.0,15232,"1 Schoolhouse Ln, Pittsburgh, PA 15232",74665385,Unknown,https://www.redfin.com/PA/Pittsburgh/1-Schoolhouse-Ln-15232/home/74665385
7.0,6.0,3097.0,850000.0,15232,"5921 Alder St, Pittsburgh, PA 15232",74745802,Unknown,https://www.redfin.com/PA/Pittsburgh/5921-Alder-St-15232/home/74745802
2.0,4.0,6425.0,1275000.0,15232,"5615 Howe St, Pittsburgh, PA 15232",74749107,Unknown,https://www.redfin.com/PA/Pittsburgh/5615-Howe-St-15232/home/74749107
2.0,4.0,1860.0,850000.0,15232,"516 Roslyn Pl, Pittsburgh, PA 15232",74662207,Unknown,https://www.redfin.com/PA/Pittsburgh/516-Roslyn-Pl-15232/home/74662207
7.0,6.0,7556.0,3800000.0,15232,"5238 Ellsworth Ave, Pittsburgh, PA 15232",74665100,Unknown,https://www.redfin.com/PA/Pittsburgh/5238-Ellsworth-Ave-15232/home/74665100
5.0,6.0,4768.0,2250000.0,15232,"5130 Pembroke Pl, Pittsburgh, PA 15232",74665516,Unknown,https://www.redfin.com/PA/Pittsburgh/5130-Pembroke-Pl-15232/home/74665516
5.0,2.0,3600.0,1665000.0,15232,"90 E Woodland Rd, Pittsburgh, PA 15232",163859258,Unknown,https://www.redfin.com/PA/Pittsburgh/90-Woodland-Rd-15232/home/163859258
5.0,3.0,3736.0,2450000.0,15232,"800 Amberson, Pittsburgh, PA 15232",74665510,Unknown,https://www.redfin.com/PA/Pittsburgh/800-Amberson-Ave-15232/home/74665510
5.0,4.0,2596.0,1025000.0,15232,"702 Bellefonte St, Pittsburgh, PA 15232",73590316,Unknown,https://www.redfin.com/PA/Pittsburgh/702-Bellefonte-St-15232/home/73590316
4.0,1.0,2148.0,499800.0,16801,"735 Westerly Pkwy, State College, PA 16801",119598481,Unknown,https://www.redfin.com/PA/State-College/735-Westerly-Pkwy-16801/home/119598481
6.0,3.0,2620.0,449000.0,16801,"222 Fry Dr, State College, PA 16801",119751542,Unknown,https://www.redfin.com/PA/State-College/222-Fry-Dr-16801/home/119751542
3.0,2.5,2681.0,675000.0,16801,"152 Gas Light Cir, State College, PA 16801",119250737,Unknown,https://www.redfin.com/PA/State-College/152-Gas-Light-Cir-16801/home/119250737
5.0,4.0,3286.0,867000.0,16801,"120 Meadowsweet Dr, State College, PA 16801",120035131,Unknown,https://www.redfin.com/PA/State-College/120-Meadowsweet-Dr-16801/home/120035131
3.0,3.0,2358.0,515000.0,16801,"2414 Autumnwood Dr, State College, PA 16801",119673344,Unknown,https://www.redfin.com/PA/State-College/2414-Autumnwood-Dr-16801/home/119673344
3.0,1.0,2018.0,475000.0,16801,"146 Legion Ln, State College, PA 16801",119552913,Unknown,https://www.redfin.com/PA/State-College/146-Legion-Ln-16801/home/119552913
4.0,1.0,6820.0,2585000.0,16801,"234 W Fairmount Ave, State College, PA 16801",184171075,Unknown,https://www.redfin.com/PA/State-College/234-W-Fairmount-Ave-16801/home/184171075
4.0,1.0,4155.0,850000.0,16801,"219 Ronan Dr, State College, PA 16801",119305375,Unknown,https://www.redfin.com/PA/State-College/219-Ronan-Dr-16801/home/119305375
4.0,1.0,2339.0,625000.0,16801,"316 Homan Ave, State College, PA 16801",119578245,Unknown,https://www.redfin.com/PA/State-College/316-Homan-Ave-16801/home/119578245
2.0,2.0,2050.0,469000.0,16801,"327 Fry Dr, State College, PA 16801",119515141,Unknown,https://www.redfin.com/PA/State-College/327-Fry-Dr-16801/home/119515141
2.0,3.0,1360.0,499900.0,16801,"222 S Gill St, State College, PA 16801",119664729,Unknown,https://www.redfin.com/PA/State-College/222-S-Gill-St-16801/home/119664729
4.0,3.0,992.0,329900.0,16801,"1811 E Branch Rd, State College, PA 16801",119590319,Unknown,https://www.redfin.com/PA/State-College/1811-E-Branch-Rd-16801/home/119590319
4.0,1.0,2508.0,595900.0,16801,"102 Abbott Ln, State College, PA 16801",119618794,Unknown,https://www.redfin.com/PA/State-College/102-Abbott-Ln-16801/home/119618794
3.0,1.5,2412.0,399000.0,16801,"1513 E Branch Rd, State College, PA 16801",119268061,Unknown,https://www.redfin.com/PA/State-College/1513-E-Branch-Rd-16801/home/119268061
3.0,1.0,370.0,235000.0,16801,"255 E Beaver Ave #305, State College, PA 16801",119396599,Unknown,https://www.redfin.com/PA/State-College/255-E-Beaver-Ave-16801/unit-305/home/119396599
7.0,2.0,3118.0,480000.0,16801,"242 Spring St, State College, PA 16801",119612291,Unknown,https://www.redfin.com/PA/State-College/242-Spring-St-16801/home/119612291
3.0,2.0,907.0,395000.0,16801,"456 E Beaver Ave #502, State College, PA 16801",119419561,Unknown,https://www.redfin.com/PA/State-College/456-E-Beaver-Ave-16801/unit-502/home/119419561
2.0,2.0,1020.0,242500.0,16801,"973 Stratford Ct, State College, PA 16801",119352499,Unknown,https://www.redfin.com/PA/State-College/973-Stratford-Ct-16801/home/119352499
2.0,2.0,960.0,5695000.0,16801,"610-676 Southgate Dr, State College, PA 16801",145088881,Unknown,https://www.redfin.com/PA/State-College/676-Southgate-Dr-16801/home/145088881
4.0,2.0,2784.0,685000.0,16801,"190 Sussex Dr, State College, PA 16801",160527267,Unknown,https://www.redfin.com/PA/State-College/190-Sussex-Dr-16801/home/160527267
4.0,4.0,3229.0,1575000.0,16803,"435 Ferguson Ave, State College, PA 16803",119293115,Unknown,https://www.redfin.com/PA/State-College/435-Ferguson-Ave-16803/home/119293115
3.0,3.0,2175.0,465000.0,16803,"782 Tanager Dr, State College, PA 16803",119533588,Unknown,https://www.redfin.com/PA/State-College/782-Tanager-Dr-16803/home/119533588
5.0,4.0,2860.0,549900.0,16803,"679 Devonshire Dr, State College, PA 16803",119718415,Unknown,https://www.redfin.com/PA/State-College/679-Devonshire-Dr-16803/home/119718415
3.0,1.0,3314.0,585000.0,16803,"183 Aeropointe Ln, State College, PA 16803",145088144,Unknown,https://www.redfin.com/PA/State-College/183-Aeropointe-Ln-16803/home/145088144
3.0,3.0,2893.0,749000.0,16803,"854 Thomas St, State College, PA 16803",119675469,Unknown,https://www.redfin.com/PA/State-College/854-Thomas-St-16803/home/119675469
5.0,4.0,5220.0,873900.0,16803,"576 E Shadow Ln, State College, PA 16803",119308233,Unknown,https://www.redfin.com/PA/State-College/576-E-Shadow-Ln-16803/home/119308233
3.0,4.0,1638.0,415000.0,16803,"101 E Aaron Dr, State College, PA 16803",119351580,Unknown,https://www.redfin.com/PA/State-College/101-E-Aaron-Dr-16803/home/119351580
4.0,1.0,2266.0,374900.0,16803,"2107 Circleville Rd, State College, PA 16803",119648638,Unknown,https://www.redfin.com/PA/State-College/2107-Circleville-Rd-16803/home/119648638
4.0,2.0,2813.0,499900.0,16803,"773 Cornwall Rd, State College, PA 16803",119708805,Unknown,https://www.redfin.com/PA/State-College/773-Cornwall-Rd-16803/home/119708805
3.0,1.0,2314.0,525000.0,16803,"113 Aeropointe Ln, State College, PA 16803",145088127,Unknown,https://www.redfin.com/PA/State-College/113-Aeropointe-Ln-16803/home/145088127
3.0,3.0,1578.0,448000.0,16803,"422 Martin Ter, State College, PA 16803",119367119,Unknown,https://www.redfin.com/PA/State-College/422-Martin-Ter-16803/home/119367119
3.0,3.0,1845.0,418000.0,16803,"142 G Alma Mater Ct, State College, PA 16803",119734349,Unknown,https://www.redfin.com/PA/State-College/142-Alma-Mater-Ct-16803/unit-G/home/119734349
4.0,1.0,1929.0,440000.0,16803,"453 Fawn Valley Rd, State College, PA 16803",178420641,Unknown,https://www.redfin.com/PA/State-College/453-Fawn-Valley-Rd-16803/home/178420641
4.0,2.5,2186.0,450000.0,16803,"620 Fawn Valley Rd, State College, PA 16803",178420692,Unknown,https://www.redfin.com/PA/State-College/620-Fawn-Valley-Rd-16803/home/178420692
2.0,1.0,1924.0,345000.0,16803,"632 Oakwood Ave Unit B, State College, PA 16803",119505797,Unknown,https://www.redfin.com/PA/State-College/632-Oakwood-Ave-16803/unit-B/home/119505797
2.0,1.0,2706.0,550000.0,16803,"157 Honors Ln, State College, PA 16803",119917477,Unknown,https://www.redfin.com/PA/State-College/157-Honors-Ln-16803/home/119917477
3.0,4.0,3056.0,569900.0,16803,"1845 Woodledge Dr, State College, PA 16803",119338170,Unknown,https://www.redfin.com/PA/State-College/1845-Woodledge-Dr-16803/home/119338170
3.0,3.0,2146.0,389990.0,16803,"230 Abercorn St Lot 307B, State College, PA 16803",201088222,Unknown,https://www.redfin.com/PA/State-College/230-Abercorn-ST-16803/unit-307B/home/201088222
3.0,2.5,1792.0,415000.0,16803,"273 Fawn Valley Rd, State College, PA 16803",171130466,Unknown,https://www.redfin.com/PA/State-College/273-Fawn-Valley-Rd-16803/home/171130466
3.0,1.0,1760.0,419990.0,16803,"181 Abercorn St Lot 310B, State College, PA 16803",201086760,Unknown,https://www.redfin.com/PA/State-College/181-Abercorn-ST-16803/unit-310B/home/201086760
4.0,1.0,1736.0,159999.0,17101,"211 N 2nd St, Harrisburg, PA 17113",123156612,Unknown,https://www.redfin.com/PA/Harrisburg/211-N-2nd-St-17113/home/123156612
2.0,1.0,780.0,199900.0,17101,"22 S 3rd St #401, Harrisburg, PA 17101",201202629,Unknown,https://www.redfin.com/PA/Harrisburg/22-S-3rd-St-17101/unit-401/home/201202629
2.0,1.0,780.0,209500.0,17101,"22 S 3rd St #601, Harrisburg, PA 17101",201196328,Unknown,https://www.redfin.com/PA/Harrisburg/22-S-3rd-St-17101/unit-601/home/201196328
1.0,1.0,663.0,189900.0,17101,"231 State St #204, Harrisburg, PA 17101",123236311,Unknown,https://www.redfin.com/PA/Harrisburg/231-State-St-17101/unit-204/home/123236311
4.0,2.0,8560.0,995000.0,17101,"315 N Front St, Harrisburg, PA 17101",183798392,Unknown,https://www.redfin.com/PA/Harrisburg/315-N-Front-St-17101/home/183798392
5.0,4.0,11800.0,1395000.0,17101,"407 N Front St, Harrisburg, PA 17101",194560506,Unknown,https://www.redfin.com/PA/Harrisburg/407-N-Front-St-17101/home/194560506
1.0,1.0,719.0,204000.0,17101,"231 State St #805, Harrisburg, PA 17101",123674784,Unknown,https://www.redfin.com/PA/Harrisburg/231-State-St-17101/unit-805/home/123674784
2.0,3.0,4356.0,299000.0,17101,"1330 Derry St, Harrisburg, PA 17104",178425468,Unknown,https://www.redfin.com/PA/Harrisburg/1330-Derry-St-17104/home/178425468
4.0,1.0,1802.0,265000.0,17101,"321 Walnut St, Lemoyne, PA 17043",121311768,Unknown,https://www.redfin.com/PA/Lemoyne/321-Walnut-St-17043/home/121311768
1.0,1.0,2310.0,175000.0,17101,"1353 Vernon St, Harrisburg, PA 17104",123874835,Unknown,https://www.redfin.com/PA/Harrisburg/1353-Vernon-St-17104/home/123874835
3.0,2.5,2143.0,235000.0,17101,"231 Boas St, Harrisburg, PA 17102",123768918,Unknown,https://www.redfin.com/PA/Harrisburg/231-Boas-St-17102/home/123768918
3.0,1.0,1800.0,225000.0,17101,"524 N 16th St, Harrisburg, PA 17103",123848124,Unknown,https://www.redfin.com/PA/Harrisburg/524-N-16th-St-17103/home/123848124
2.0,3.0,1410.0,229900.0,17101,"206 Herman Ave, Lemoyne, PA 17043",121481899,Unknown,https://www.redfin.com/PA/Lemoyne/206-Herman-Ave-17043/home/121481899
2.0,1.0,2794.0,595000.0,17101,"504 Bridgeview Dr, Lemoyne, PA 17043",121397480,Unknown,https://www.redfin.com/PA/Lemoyne/504-Bridgeview-Dr-17043/home/121397480
3.0,2.0,1557.0,189500.0,17101,"411 Herr St, Harrisburg, PA 17102",122879916,Unknown,https://www.redfin.com/PA/Harrisburg/411-Herr-St-17102/home/122879916
3.0,2.0,3098.0,399275.0,17101,"568 & 570 Race St, Harrisburg, PA 17104",122555203,Unknown,https://www.redfin.com/PA/Harrisburg/568-Race-St-17104/home/122555203
3.0,3.0,1794.0,234990.0,17101,"226 Walnut St, Lemoyne, PA 17043",121493534,Unknown,https://www.redfin.com/PA/Lemoyne/226-Walnut-St-17043/home/121493534
3.0,2.0,2138.0,580000.0,17101,"10 N Front St #201, Wormleysburg, PA 17043",200961705,Unknown,https://www.redfin.com/PA/Wormleysburg/10-N-Front-St-17043/unit-201/home/200961705
3.0,5.0,1264.0,85000.0,17101,"315 Evergreen St, Harrisburg, PA 17104",122749746,Unknown,https://www.redfin.com/PA/Harrisburg/315-Evergreen-St-17104/home/122749746
3.0,5.0,1264.0,85000.0,17101,"317 Evergreen St, Harrisburg, PA 17104",123590246,Unknown,https://www.redfin.com/PA/Harrisburg/317-Evergreen-St-17104/home/123590246
3.0,1.5,1120.0,95000.0,17102,"1411 Fulton St, Harrisburg, PA 17102",123632649,Unknown,https://www.redfin.com/PA/Harrisburg/1411-Fulton-St-17102/home/123632649
3.0,2.0,1680.0,199900.0,17102,"1617 Penn St, Harrisburg, PA 17102",123948130,Unknown,https://www.redfin.com/PA/Harrisburg/1617-Penn-St-17102/home/123948130
2.0,1.0,2668.0,299900.0,17102,"1908 Green St, Harrisburg, PA 17102",123400265,Unknown,https://www.redfin.com/PA/Harrisburg/1908-Green-St-17102/home/123400265
3.0,2.0,2310.0,274900.0,17102,"1931 Green St, Harrisburg, PA 17102",122774448,Unknown,https://www.redfin.com/PA/Harrisburg/1931-Green-St-17102/home/122774448
3.0,2.5,2143.0,235000.0,17102,"231 Boas St, Harrisburg, PA 17102",123768918,Unknown,https://www.redfin.com/PA/Harrisburg/231-Boas-St-17102/home/123768918
3.0,1.5,1297.0,165000.0,17102,"1702 N 5th St, Harrisburg, PA 17102",123932968,Unknown,https://www.redfin.com/PA/Harrisburg/1702-N-5th-St-17102/home/123932968
5.0,2.0,1612.0,119900.0,17102,"427 Muench St, Harrisburg, PA 17102",123515773,Unknown,https://www.redfin.com/PA/Harrisburg/427-Muench-St-17102/home/123515773
3.0,3.0,1494.0,205000.0,17102,"338 Hamilton St, Harrisburg, PA 17102",123871869,Unknown,https://www.redfin.com/PA/Harrisburg/338-Hamilton-St-17102/home/123871869
4.0,2.0,1630.0,194400.0,17102,"261 Delaware St, Harrisburg, PA 17102",123464909,Unknown,https://www.redfin.com/PA/Harrisburg/261-Delaware-St-17102/home/123464909
3.0,2.0,1557.0,189500.0,17102,"411 Herr St, Harrisburg, PA 17102",122879916,Unknown,https://www.redfin.com/PA/Harrisburg/411-Herr-St-17102/home/122879916
3.0,1.0,1124.0,194900.0,17102,"1425 William St, Harrisburg, PA 17102",122591084,Unknown,https://www.redfin.com/PA/Harrisburg/1425-Williams-St-17102/home/122591084
5.0,3.0,2214.0,209900.0,17102,"1910 N 3rd St, Harrisburg, PA 17102",123717892,Unknown,https://www.redfin.com/PA/Harrisburg/1910-N-3rd-St-17102/home/123717892
5.0,1.5,1828.0,175000.0,17102,"2022 Susquehanna St, Harrisburg, PA 17102",123334802,Unknown,https://www.redfin.com/PA/Harrisburg/2022-Susquehanna-St-17102/home/123334802
3.0,1.0,2572.0,274900.0,17102,"258 Herr St, Harrisburg, PA 17102",122606695,Unknown,https://www.redfin.com/PA/Harrisburg/258-Herr-St-17102/home/122606695
5.0,2.0,2700.0,415000.0,17102,"1622 N 3rd St, Harrisburg, PA 17102",123856165,Unknown,https://www.redfin.com/PA/Harrisburg/1622-N-3rd-St-17102/home/123856165
4.0,1.0,1848.0,121900.0,17102,"1525 Penn St, Harrisburg, PA 17102",123399533,Unknown,https://www.redfin.com/PA/Harrisburg/1525-Penn-St-17102/home/123399533
4.0,4.0,1766.0,200000.0,17102,"215 Briggs St, Harrisburg, PA 17102",123335953,Unknown,https://www.redfin.com/PA/Harrisburg/215-Briggs-St-17102/home/123335953
4.0,4.0,2857.0,594900.0,17601,"2462 Carriage Dr, Lancaster, PA 17601",130142407,Unknown,https://www.redfin.com/PA/Lancaster/2462-Carriage-Dr-17601/home/130142407
2.0,4.0,2783.0,685000.0,17601,"1032 Sunwood Ln, Lancaster, PA 17601",129766145,Unknown,https://www.redfin.com/PA/Lancaster/1032-Sunwood-Ln-17601/home/129766145
3.0,1.0,1635.0,425000.0,17601,"1441 Hollywood, Lancaster, PA 17601",131343316,Unknown,https://www.redfin.com/PA/Lancaster/1441-Hollywood-Dr-17601/home/131343316
2.0,1.0,3708.0,650000.0,17601,"516 Bald Eagle Ct, Lancaster, PA 17601",131536543,Unknown,https://www.redfin.com/PA/Lancaster/516-Bald-Eagle-Ct-17601/home/131536543
4.0,2.5,2508.0,475000.0,17601,"911 Jade Ave, Lancaster, PA 17601",131263913,Unknown,https://www.redfin.com/PA/Lancaster/911-Jade-Ave-17601/home/131263913
2.0,4.0,3468.0,574900.0,17601,"725 Oxford Rd, Lancaster, PA 17601",131264133,Unknown,https://www.redfin.com/PA/Lancaster/725-Oxford-Rd-17601/home/131264133
4.0,4.0,2798.0,425000.0,17601,"2182 Veumont Dr, Lancaster, PA 17601",131294863,Unknown,https://www.redfin.com/PA/Lancaster/2182-Veumont-Dr-17601/home/131294863
4.0,1.0,4555.0,675000.0,17601,"2144 Saddleridge Rd, Lancaster, PA 17601",131660077,Unknown,https://www.redfin.com/PA/Lancaster/2144-Saddleridge-Rd-17601/home/131660077
3.0,3.0,2768.0,289900.0,17601,"138 Meadow Ln, Lancaster, PA 17601",130356628,Unknown,https://www.redfin.com/PA/Lancaster/138-Meadow-Ln-17601/home/130356628
4.0,3.0,1904.0,550000.0,17601,"1365 Sunset Dr, Lancaster, PA 17601",131437103,Unknown,https://www.redfin.com/PA/Lancaster/1365-Sunset-Dr-17601/home/131437103
3.0,4.0,1472.0,409900.0,17601,"975 Salisbury Ct, Lancaster, PA 17601",131254256,Unknown,https://www.redfin.com/PA/Lancaster/975-Salisbury-Ct-17601/home/131254256
2.0,2.0,1505.0,350000.0,17601,"164 E Roseville Rd, Lancaster, PA 17601",131230896,Unknown,https://www.redfin.com/PA/Lancaster/164-E-Roseville-Rd-17601/home/131230896
4.0,3.5,4024.0,739900.0,17601,"209 Heatherstone Way, Lancaster, PA 17601",130169875,Unknown,https://www.redfin.com/PA/Lancaster/209-Heatherstone-Way-17601/home/130169875
3.0,3.0,1446.0,334900.0,17601,"3206 Nolt Rd, Lancaster, PA 17601",131603905,Unknown,https://www.redfin.com/PA/Lancaster/3206-Nolt-Rd-17601/home/131603905
3.0,3.0,1511.0,275000.0,17601,"903 Country Place Dr, Lancaster, PA 17601",131228069,Unknown,https://www.redfin.com/PA/Lancaster/903-Country-Place-Dr-17601/home/131228069
3.0,3.0,2259.0,345000.0,17601,"974 Hermosa Ave, Lancaster, PA 17601",130722350,Unknown,https://www.redfin.com/PA/Lancaster/974-Hermosa-Ave-17601/home/130722350
3.0,2.0,1224.0,249900.0,17601,"32 Valleybrook Dr, Lancaster, PA 17601",130263758,Unknown,https://www.redfin.com/PA/Lancaster/32-Valleybrook-Dr-17601/home/130263758
3.0,1.0,1861.0,399900.0,17601,"825 Darby Ln, Lancaster, PA 17601",131635468,Unknown,https://www.redfin.com/PA/Lancaster/825-Darby-Ln-17601/home/131635468
4.0,3.0,2168.0,469900.0,17601,"1459 Hammock Way, Lancaster, PA 17601",131667823,Unknown,https://www.redfin.com/PA/Lancaster/1459-Hammock-Way-17601/home/131667823
1.0,1.0,1581.0,384900.0,18018,"247 W Fairview St, Bethlehem, PA 18018",59196533,Unknown,https://www.redfin.com/PA/Bethlehem/247-W-Fairview-St-18018/home/59196533
2.0,3.0,1300.0,265000.0,18018,"216 9th Ave, Bethlehem, PA 18018",59194929,Unknown,https://www.redfin.com/PA/Bethlehem/216-9th-Ave-18018/home/59194929
3.0,3.0,1456.0,215000.0,18018,"1403 Uelen Ct, Bethlehem, PA 18018",69129132,Unknown,https://www.redfin.com/PA/Bethlehem/1403-Uelen-Ct-18018/home/69129132
2.0,4.0,1428.0,370000.0,18018,"1572 Primrose Ln, Bethlehem, PA 18018",69128900,Unknown,https://www.redfin.com/PA/Bethlehem/1572-Primrose-Ln-18018/home/69128900
3.0,1.0,1808.0,350000.0,18018,"1714 Elliott Ave, Bethlehem, PA 18018",69130174,Unknown,https://www.redfin.com/PA/Bethlehem/1714-Elliott-Ave-18018/home/69130174
4.0,4.0,1661.0,278000.0,18018,"525 3rd Ave, Bethlehem, PA 18018",59194518,Unknown,https://www.redfin.com/PA/Bethlehem/525-3rd-Ave-18018/home/59194518
3.0,3.0,1228.0,319900.0,18018,"520 Pulaski St, Bethlehem, PA 18018",73696856,Unknown,https://www.redfin.com/PA/Bethlehem/520-Pulaski-St-18018/home/73696856
2.0,1.0,1176.0,314900.0,18018,"714 Fernwood St, Bethlehem, PA 18018",73696987,Unknown,https://www.redfin.com/PA/Bethlehem/714-Fernwood-St-18018/home/73696987
2.0,2.0,962.0,284900.0,18018,"535 Main St #16, Bethlehem, PA 18018",76762870,Unknown,https://www.redfin.com/PA/Bethlehem/535-Main-St-18018/unit-16/home/76762870
3.0,3.0,1356.0,327900.0,18018,"2104 Fireside Dr, Bethlehem, PA 18018",69128614,Unknown,https://www.redfin.com/PA/Bethlehem/2104-Fireside-Dr-18018/home/69128614
4.0,3.0,2176.0,350000.0,18018,"945 Main St, Bethlehem, PA 18018",59172328,Unknown,https://www.redfin.com/PA/Bethlehem/945-Main-St-18018/home/59172328
3.0,1.0,1672.0,274900.0,18018,"917 High St, Bethlehem, PA 18018",73697117,Unknown,https://www.redfin.com/PA/Bethlehem/917-High-St-18018/home/73697117
4.0,3.0,1464.0,279000.0,18018,"348 7th Ave, Bethlehem, PA 18018",69127710,Unknown,https://www.redfin.com/PA/Bethlehem/348-7th-Ave-18018/home/69127710
4.0,3.0,1580.0,359900.0,18018,"345 8th Ave, Bethlehem, PA 18018",59067103,Unknown,https://www.redfin.com/PA/Bethlehem/345-8th-Ave-18018/home/59067103
2.0,3.0,2048.0,550000.0,18018,"746 Center St, Bethlehem, PA 18018",76762239,Unknown,https://www.redfin.com/PA/Bethlehem/746-Center-St-18018/home/76762239
4.0,4.0,1550.0,299000.0,18018,"1522 W North St, Bethlehem, PA 18018",59103351,Unknown,https://www.redfin.com/PA/Bethlehem/1522-W-North-St-18018/home/59103351
2.0,2.0,1702.0,224900.0,18018,"229 W Fairview St, Bethlehem, PA 18018",59105931,Unknown,https://www.redfin.com/PA/Bethlehem/229-W-Fairview-St-18018/home/59105931
3.0,2.0,1860.0,432000.0,18018,"336 E Market St, Bethlehem, PA 18018",73697016,Unknown,https://www.redfin.com/PA/Bethlehem/336-E-Market-St-18018/home/73697016
3.0,2.0,912.0,274900.0,18018,"1037 Maple St, Bethlehem, PA 18018",59126501,Unknown,https://www.redfin.com/PA/Bethlehem/1037-Maple-St-18018/home/59126501
2.0,3.0,2068.0,445000.0,18018,"306 E Broad St, Bethlehem, PA 18018",59199573,Unknown,https://www.redfin.com/PA/Bethlehem/306-E-Broad-St-18018/home/59199573
4.0,4.0,1600.0,219900.0,18102,"434 W Greenleaf St, Allentown, PA 18102",59076182,Unknown,https://www.redfin.com/PA/Allentown/434-W-Greenleaf-St-18102/home/59076182
4.0,1.5,2428.0,295000.0,18102,"132 N 11th St, Allentown, PA 18102",59176655,Unknown,https://www.redfin.com/PA/Allentown/132-N-11th-St-18102/home/59176655
3.0,1.5,1208.0,99900.0,18102,"547 N Silk St, Allentown, PA 18102",59089240,Unknown,https://www.redfin.com/PA/Allentown/547-N-Silk-St-18102/home/59089240
